23.898,-1.9194,2.1591,0.7547,0.83
23.984,-1.0406,1.991,0.82742,0.73062
24.073,0.043181,1.8999,0.74642,0.47859
24.159,-0.31118,1.9037,0.46999,0.33875
24.248,-0.5625,1.8765,0.30984,0.22276
24.334,-0.57844,1.8272,0.15087,0.30554
24.423,-0.10192,1.7766,0.08023,0.10209
24.509,0.32496,1.7677,-0.043574,-0.0040336
24.598,0.46562,1.7961,-0.06954,-0.073036
24.684,0.33412,1.8369,-0.016323,-0.011905
24.773,0.30263,1.8661,-0.0079909,0.0055864
24.859,0.20456,1.8926,-0.011491,-0.1627
24.948,0.2222,1.9105,-0.0080744,-0.1364
25.034,0.26149,1.93,0.046462,0.05258
25.123,0.34591,1.9529,0.15246,0.24809
25.209,0.55325,1.9832,0.22218,0.29984
25.298,0.47795,2.0316,0.28208,0.26333
25.384,0.38768,2.0734,0.36424,0.37863
25.473,0.13823,2.1074,0.47003,0.51228
25.559,0.05025,2.1195,0.48944,0.63709
25.648,0.013987,2.1239,0.4502,0.67765
25.734,0.013987,2.1251,0.38552,0.58302
25.823,0.015451,2.1263,0.46833,0.50757
25.909,0.015451,2.1277,0.48971,0.61231
25.998,-0.011311,2.129,0.56733,0.67111
26.084,-0.53904,2.128,0.61744,0.67172
26.173,-0.61104,2.0809,0.64574,0.53226
26.259,-1.4638,2.0274,0.58829,0.33533
26.348,-0.76165,1.8992,0.609,0.27814
26.434,0.063612,1.8325,0.61355,0.25235
26.523,0.84328,1.8381,0.6871,0.35869
26.609,1.6403,1.9119,0.78836,0.46645
26.698,2.0831,2.0555,0.97699,0.69615
26.784,0.72922,2.2379,1.0077,0.8143
26.873,-0.27929,2.3017,0.89969,1.025
26.959,-1.2829,2.2773,0.75903,1.0197
27.048,-0.1041,2.165,0.66329,1.0901
27.134,-1.3998,2.1558,0.48561,0.94619
27.223,-2.2458,2.0333,0.46126,0.74658
27.309,-1.3122,1.8367,0.28315,0.52506
27.398,0.36599,1.7218,0.26892,0.26219
27.484,0.32266,1.7539,0.19468,0.095595
27.573,-0.98001,1.7821,0.2328,-0.028099
27.659,-0.88539,1.6963,0.18119,0.048545
27.748,-0.070212,1.6188,0.058351,0.20021
27.834,0.55836,1.6127,-0.0048339,0.31537
27.923,0.11689,1.6615,-0.21386,0.097462
28.009,0.68063,1.6718,-0.14727,-0.081556
28.623,0.59089,1.7829,-0.84625,-0.93874
29.065,-0.23646,2.0098,0.86779,0.38743
29.151,-0.70604,1.9891,0.83305,0.37294
29.24,-1.2907,1.9273,0.62318,0.24665
29.326,-1.479,1.8143,0.64256,-0.43377
29.415,-0.51346,1.6848,0.31512,-0.6389
29.501,0.70489,1.6399,0.22411,-0.63041
29.676,-1.6015,1.7997,0.59949,0.10878
29.765,-2.2245,1.6595,0.72095,-0.37451
29.851,-0.94584,1.4648,0.37639,-0.55587
29.94,1.8045,1.382,0.080387,-0.4762
30.026,1.6808,1.54,0.20485,0.10005
30.115,0.57836,1.6871,0.3451,0.34553
30.201,0.71634,1.7377,0.57236,0.32719
30.29,0.82148,1.8005,0.37399,0.12862
30.376,0.26295,1.8724,0.29216,-0.059203
30.465,0.63145,1.8954,0.23323,-0.20927
30.551,1.6893,1.9507,0.044255,-0.18243
30.64,2.5352,2.0986,-0.29496,-0.32175
30.726,1.9379,2.3205,-0.23976,0.054296
30.815,0.85819,2.4901,0.4473,0.38852
30.901,-0.32463,2.5653,0.70546,0.4827
30.99,-1.5185,2.5368,0.65762,0.25875
31.076,-1.8397,2.4039,0.20957,0.10218
31.165,-0.25522,2.2429,0.37391,0.16065
31.251,1.5004,2.2205,0.11314,0.37346
31.34,2.0686,2.3519,0.1514,0.30446
31.426,0.61,2.533,0.064262,0.35597
31.515,-0.62395,2.5864,0.21701,0.19209
31.601,-0.5816,2.5317,0.25991,0.17028
31.69,0.13311,2.4808,0.26144,0.08842
31.776,0.48079,2.4925,0.16977,-0.14319
31.865,-0.043044,2.5346,0.032017,-0.35334
31.951,-1.1751,2.5308,-0.18633,-0.41489
32.04,-2.0827,2.4279,-0.18991,-0.45919
32.126,-1.9707,2.2456,-0.14285,-0.31869
32.215,-0.76141,2.0731,-0.28149,-0.35929
32.301,0.14101,2.0064,-0.40121,-0.21143
32.39,0.3678,2.0188,-0.458,-0.35597
32.476,-0.052025,2.051,-0.46504,-0.20514
32.565,-0.63171,2.0464,-0.64658,-0.2575
32.651,-0.85461,1.9911,-0.46788,-0.14194
32.74,-0.70924,1.9163,-0.5164,-0.14569
32.826,0.12543,1.8542,-0.15213,0.091077
32.915,0.3843,1.8652,-0.18736,0.26402
33.001,0.43431,1.8988,0.13615,0.21013
33.09,0.12351,1.9368,0.22308,0.18194
33.176,-0.40811,1.9477,0.14267,0.02661
33.265,-0.42001,1.9119,0.042144,-0.042283
33.351,0.028226,1.8752,-0.12234,-0.049825
33.526,0.55045,1.968,-0.2267,0.065939
33.615,-0.41323,2.0162,0.019049,-0.15676
33.701,-1.7931,1.98,0.11414,-0.20482
33.79,-1.7333,1.823,0.030482,-0.49627
33.876,-1.4742,1.6713,-0.37478,-0.47056
33.965,-0.052199,1.5422,-0.29589,-0.57058
34.051,1.1578,1.5377,-0.018717,-0.34778
34.14,2.2004,1.639,0.22351,-0.30358
34.226,1.9441,1.8316,0.1051,0.036601
34.315,1.0768,2.0018,0.079874,0.095345
34.401,-0.11428,2.0961,0.16387,0.095836
34.49,-1.4328,2.0861,0.18059,0.17768
34.576,-2.1224,1.9607,0.2271,0.32661
34.665,-1.5234,1.7749,0.37369,0.09041
34.751,0.34942,1.6415,0.15696,-0.23661
34.84,1.5632,1.6721,0.26615,-0.084302
34.926,1.9567,1.8089,0.33383,0.36376
35.015,1.558,1.9802,0.77329,0.61337
35.101,1.5943,2.1166,0.89001,0.37912
35.19,0.72327,2.2562,0.58137,0.25957
35.278,-0.6223,2.3195,0.24168,0.075009
35.367,-1.3077,2.265,-0.15251,0.052144
35.456,-0.85104,2.1505,-0.10715,0.22671
35.542,0.17863,2.076,-0.16278,0.225
35.631,0.2514,2.0917,-0.15533,0.21763
35.717,0.67818,2.1137,-0.4526,-0.28324
35.806,1.2075,2.1731,-0.50783,-0.54027
36.156,-1.6135,2.2923,-0.53265,-0.85887
36.242,-1.5589,2.151,-0.59001,-0.8993
36.331,0.025054,2.0146,-0.40816,-0.78073
36.417,1.089,2.0168,-0.22683,-0.63612
36.506,1.4461,2.1121,0.13223,-0.23664
36.592,0.083044,2.2387,-0.037651,-0.30517
36.681,-0.85051,2.246,-0.22897,-0.29838
36.767,-0.83413,2.1715,-0.4543,-0.41693
36.856,0.47104,2.0985,-0.38108,-0.25931
36.942,0.90874,2.1397,-0.18399,0.015616
37.031,0.5791,2.2193,0.057095,0.3251
37.117,-0.38571,2.27,-0.074508,0.24971
37.206,-0.93171,2.2362,-0.29007,0.14356
37.292,-0.94828,2.1546,-0.34283,0.027532
37.381,-0.28324,2.0716,-0.087218,0.085645
37.467,0.31448,2.0468,-0.032817,0.31737
37.556,0.55537,2.0744,-0.14692,0.39802
37.642,0.22821,2.123,-0.14745,0.45925
37.731,0.70531,2.143,0.16322,0.38463
37.817,0.8563,2.2047,0.6558,0.20315
37.906,0.69672,2.2797,0.96578,0.24209
37.992,-0.064201,2.3407,0.85699,0.16383
38.081,-0.61654,2.335,0.98394,0.21184
38.167,-0.2692,2.2811,0.80384,0.1957
38.256,0.1882,2.2575,0.63375,0.16021
38.342,0.26984,2.274,0.45487,0.078925
38.431,0.13102,2.2976,0.67815,0.067205
38.517,0.30147,2.3091,0.82967,0.15125
38.606,0.61707,2.3355,0.91485,0.39891
38.692,0.63423,2.3895,0.70323,0.34452
38.781,0.5404,2.445,0.58247,0.3194
38.867,0.63185,2.4923,0.60043,0.1577
39.042,0.5017,2.6161,0.4821,0.19528
39.131,0.52081,2.66,0.1473,0.24286
39.217,0.81496,2.7056,0.43513,0.4916
39.392,1.2286,2.8962,0.68039,0.55755
39.481,0.29695,3.0037,0.77743,0.47148
39.567,-0.21168,3.0297,0.85483,0.45668
39.656,-0.24244,3.0112,1.2145,0.39684
39.742,0.10757,2.99,1.1721,0.54401
39.831,0.45851,2.9994,1.0552,0.59219
39.917,1.2042,3.0395,0.86752,0.73068
40.006,1.3261,1.0569,0.95089,0.70952
40.092,0.73731,-0.91506,0.87573,0.7476
40.181,-0.31956,-2.9386,1.0626,0.84798
40.267,-0.36737,-2.9665,0.99111,0.85062
40.356,0.52686,-2.9987,1.1962,0.80458
40.442,0.97675,-2.9526,1.1303,0.84283
40.531,0.96485,-2.8671,1.1577,0.79575
40.617,0.044197,-2.7826,1.0879,0.82398
40.706,-0.4383,-2.7787,1.0609,0.72894
40.792,-0.43892,-2.8171,1.0808,0.95409
40.881,-0.35509,-2.8555,1.1357,0.98319
40.967,-0.85397,-2.8866,1.1031,0.89807
41.056,-0.90262,-2.9614,0.95577,0.75041
41.142,-0.81047,-3.0404,0.90552,0.62023
41.231,0.043817,-1.0233,0.62653,0.54228
41.317,0.73683,-1.0195,0.72542,0.41282
41.406,1.0411,-0.95495,0.85087,0.51609
41.581,-0.83323,-2.9093,1.0879,0.28984
41.759,-0.0090183,-3.0379,0.36127,-0.011933
41.848,0.7747,-3.0387,-0.27455,-0.078157
41.934,0.36898,-2.9709,-0.32855,-0.095707
42.023,0.1219,-2.9386,-0.088979,0.16845
42.109,0.20038,-2.9279,0.14565,0.13516
42.198,0.49346,-2.9103,-0.11002,0.27076
42.284,0.71377,-2.8671,-0.23615,0.3044
42.634,-0.3657,-2.8908,0.91923,0.69693
42.723,0.54123,-2.9228,0.94053,0.49172
42.809,0.39344,-2.8754,0.88445,0.31764
42.898,-0.89895,-2.841,0.73455,0.63474
42.984,-2.0081,-0.83161,0.79196,0.84946
43.073,-3.15,1.0807,0.87961,0.83433
43.159,-2.4181,2.8929,0.90872,0.70512
43.248,-2.0576,2.6813,0.61001,0.3888
43.334,-0.035518,2.5011,0.35421,-0.026125
43.423,0.654,2.498,0.2773,0.29654
43.509,0.16071,2.5553,0.39067,0.50324
43.598,-0.37798,2.5693,0.2243,0.7829
43.684,-0.048915,2.5362,0.3117,0.72056
43.773,0.72746,2.532,0.23603,0.5775
43.859,1.217,2.5956,0.44862,0.059735
43.948,1.3366,2.7022,0.33611,-0.092607
44.034,0.70652,2.8192,0.48658,0.094068
44.123,-0.10036,2.881,0.71716,0.35934
44.209,-0.33199,2.8723,0.69413,0.41187
44.298,0.21036,2.8432,0.75689,0.39677
44.648,-0.35436,2.8768,-0.23498,0.42979
44.734,-0.25858,2.8458,-0.30147,0.065426
44.822,0.0061338,2.8232,0.090916,-0.32692
45.084,0.95427,2.8875,-0.16567,0.019047
45.172,0.38627,2.971,-0.019853,0.36977
45.259,-0.24011,3.0048,0.30824,0.54776
45.347,-0.33146,2.9838,0.5377,0.81316
45.434,-0.78291,2.9548,0.62147,0.4347
45.872,0.71876,0.98416,0.42012,0.48641
45.959,0.78764,-1.041,0.83296,0.45089
46.047,0.83712,-3.0601,0.6247,0.27742
46.134,0.43022,-2.9868,0.82053,0.2459
46.222,-0.27832,-2.9491,0.72658,0.45592
46.309,0.48513,-2.9735,0.72578,0.36735
46.397,1.5036,-2.931,0.70214,0.4898
46.484,1.1349,-2.7994,0.48572,0.3717
46.572,-0.48221,-2.7,0.29198,0.59224
46.659,-0.73147,-2.7423,-0.0054789,0.4591
46.747,0.89062,-2.8063,0.089516,0.44544
46.834,1.7849,-2.7283,0.22536,0.3632
46.922,1.1196,-2.5721,0.48684,0.17127
47.097,0.32935,-2.4503,0.74957,0.042689
47.184,0.55815,-2.4214,0.52799,0.23493
47.272,0.55487,-2.3726,0.66577,0.026965
47.358,1.0845,-2.324,0.50981,0.20837
47.447,1.9128,-2.2291,0.48239,0.1271
47.533,1.3938,-2.0616,0.58069,0.36696
47.622,0.54319,-1.9396,0.89127,0.56211
47.708,-0.063361,-1.892,1.1244,0.90389
47.797,0.20438,-1.8976,1.0364,0.8612
47.883,0.53514,-1.8797,1.1165,0.80713
47.972,0.85133,-1.8328,0.94554,0.73107
48.058,1.1756,-1.7583,1.2064,0.98493
48.147,0.91464,-1.6554,1.0321,0.96868
48.236,0.1781,-1.5753,1.1708,1.1107
48.325,-0.20267,-1.5597,1.0311,0.84555
48.414,0.10572,-1.5775,1.067,0.95401
48.5,-0.021735,-1.5682,1.1053,0.72341
48.589,-0.36625,-1.5701,0.99613,0.74849
48.675,-0.72909,-1.6022,0.77884,0.38925
48.764,0.83329,-1.666,0.74859,0.55963
48.85,1.3165,-1.5931,0.90573,0.63972
48.939,1.2552,-1.4778,1.0651,0.86641
49.025,0.55937,-1.3679,1.0292,0.94246
49.114,0.11801,-1.319,1.0999,1.178
49.2,-0.20509,-1.3086,1.1075,1.0938
49.289,-0.32797,-1.3266,0.80523,1.0086
49.375,0.13882,-1.3553,0.92614,0.57166
49.464,0.30512,-1.3432,0.8902,0.71926
49.55,0.56935,-1.3164,1.1288,0.62701
49.639,1.2511,-1.2666,1.0007,0.58981
49.725,1.9565,-1.1571,1.0302,0.50633
49.814,1.5512,-0.9858,1.2595,0.47009
50.075,-0.38746,-0.76597,0.0097209,0.0023946
50.164,-0.8742,-0.79989,-0.071084,-0.24435
50.689,-0.26194,-0.99398,0.035671,-0.030077
50.775,-0.15734,-1.0169,0.30569,0.0828
50.864,0.15827,-1.0307,0.39853,0.16277
50.95,-0.019106,-1.0168,0.48335,0.25877
51.039,-0.3781,-1.0185,0.3272,0.018061
51.125,-0.64428,-1.0516,0.3811,0.093709
51.214,-0.65973,-1.108,0.46541,0.05331
51.3,-0.037094,-1.1658,0.5651,0.01655
51.389,0.34466,-1.169,0.33389,-0.18188
51.475,0.58042,-1.1388,0.1836,-0.27678
51.564,0.61605,-1.088,0.066929,-0.25419
51.65,1.0468,-1.0341,0.17762,-0.086363
51.739,0.98308,-0.94245,-0.02213,0.10342
51.825,0.44209,-0.85639,-0.0906,0.18191
51.914,-0.42688,-0.81768,-0.12544,0.26895
52,-0.66241,-0.85506,-0.045725,0.24765
52.089,-0.40158,-0.91304,0.024609,0.33694
52.175,-0.12336,-0.9482,0.14362,0.37974
52.264,-0.06351,-0.959,0.68334,0.41337
52.35,0.10874,-0.96456,0.84715,0.36637
52.439,0.41421,-0.95504,0.6996,0.31863
52.525,0.81409,-0.91878,0.39396,0.38239
52.614,1.6132,-0.84751,0.5946,0.6724
52.7,2.4554,-0.70628,0.87625,0.8039
52.789,3.0215,-0.49133,1.0672,0.98937
52.875,2.6762,-0.22682,1.344,1.1299
52.964,2.0771,0.0074641,1.496,1.2488
53.05,1.4993,0.1893,1.6375,1.3234
53.139,1.1033,0.32055,1.6521,1.3089
53.225,1.1244,0.41713,1.8511,1.3866
53.314,1.5952,0.51557,2.0637,1.5876
53.4,3.0045,0.65522,2.5188,1.8739
53.489,2.8827,0.91824,2.6146,2.0263
53.575,1.8965,1.1706,2.6758,2.1175
53.664,-0.15047,1.3366,2.7674,2.1396
53.75,-0.6456,1.3234,2.8853,2.205
53.839,-0.49913,1.2669,2.9998,2.2942
53.925,-0.064835,1.2232,2.9201,2.385
54.014,0.026762,1.2176,2.8051,2.3638
54.1,0.026762,1.2199,2.7969,2.3133
54.189,0,1.2222,2.7068,2.2544
54.275,-0.059855,1.2222,2.7987,2.2826
54.364,-0.059855,1.217,2.8154,2.3692
54.45,-0.040749,1.2118,2.97,2.4341
54.539,0.019106,1.2082,2.9605,2.3699
54.625,0.019106,1.2099,2.9441,2.4511
54.714,0,1.2115,3.0086,2.4275
54.803,-0.073842,1.2115,3.0285,2.6377
54.891,-0.28017,1.2051,-3.1315,2.6416
54.98,-0.70534,1.1805,-3.0609,2.9338
55.066,-0.36932,1.1188,-3.0205,2.8402
55.155,0.36644,1.0865,-2.9476,3.1076
55.241,0.91898,1.1185,-2.9757,-3.118
